tweet,label
@USER محض اطلاع جنابعالی من دوستانی را به کار گرفته ام ریپورت میدهم و فحاشها را بیرحم بلاک میکنم. تا به حال سه هزار اکونت را بلاک کرده ام. کارهای بیشتری هم خواهیم کرد. مطمئن باشید,TIN
آندرس فاکینگ‌ پریراااااااااااااا @URL,TIN
آدم بي بته كه باشه ميشه پرسپوليسي جماعتي كه يكي در ميون تخم باباشون نيستن حرومزاده عليلزاده @URL,TIN
بی‌بی‌سی دقیق و درست میگوید. سفیدپوستان بریتانیایی، این از ما بهتران مظلومانه ترور میشوند و ما خاورمیانه‌ای ها و ما مسلمانان تلف میشویم. مثل گاو و گوسفندی که به مسلخ برده شوند. یک میلیون در عراق و چندصدهزار نفرمان در افغانستان تلف شدند. با دخالت نظامی کارفرمای BBC، دولت بریتانیا @URL,TIN
@USER نظرت کاملا اشتباهه لعنتی! درسته که نزدیکان طرف تحت تاثیر قرار میگیرن ولی اون شخص متجاوز باید نگرانشون باشه و کثافت نباشه نه اینکه شخص مورد تجاوز بخواد نگران خانواده شخص متجاوز هم باشه! فکر کن به اطرافیان فرد مورد تجاوز. اونا بیشتر زجر میکشن یا اطرافیان متجاوز؟,TIN
@USER همین یک دونه مونده؟!_چرا تکثیرش نمیکنن,TIN
حس میکنم ارشین اینارو قراره بخونه با جمله:این کسخل باز چت کرد داره زیادی اطلاعات میده،کسکش پاشو خودتو جمع کن،اینایی که میگی اصلا یعنی چی تو ذهنش میپرونه که بگم یا نگم.واسا یکم دیگه میرسم خونه بعد دیگه توییت نمیزنم،نه کس گفتم الان رسیدم و اینو اصلا از خونه توییت میکنم,TIN
با نفوذترین‌های هالیوود رو بیکار و بازداشت و محروم و محکوم کردن برای تعرض کلامی٬    بعد اونوقت متجاوز به کودکان اینجا راست راست می‌گرده!    ای شهاب سنگ بیاد ایشالا به قول اون طناز شمالی!,TIN
@USER تا سال ۲۰۰۰ بخشهای وسیعی از خاک لبنان در اشغال استعماری ترین نیروی منطقه یعنی اسراییل بود و حزب الله توانست این بخشها را با پانزده سال مبارزه پس بگیرد. از آن روز هم اسراییل ده ها بار تلاش کرده باز در خاک لبنان وارد شود و زمین خواری کند,TIN
RT @USER: @USER کسکش تولدت بخوره تو سر ننه جندت,TIN
زیر توئیتی که این متجاوز بعد پاک شدن توئیتها علیه‌اش به توئیتر بازگشت هم خواندنی‌ست: فهرست نسبتا کاملی از سینه‌چاکان «سکوت نکنیم» را میبینیم که برای بازگشت افتخارآفرین یک متجاوز سریالی گلریزان «خوش‌برگشتی» برگزار کرده‌اند./۵  @URL,TIN
@USER البته نظر سنجی که گذاشتید اون چیزی نیست که توییت کردید. من سوالم اینه که شما با چی و چطوری حشری میشی پس؟ در ضمن لازم نیست آدم همیشه و با دیدن لنگ و پاچه و چاک سینه ای حشری نمیشه! هر چیزی جا و مکان و شرایطی داره! اما اینکه کسی با دیدن اینا حشری بشه نشونه هول یا ندید بدیدی نیست!,UNT
@USER تو جبهه انقلاب هم هستند که پولی توییت می-زنند اما نمیدونم چه جوریه که توهم سواد رسانه و شاخ بودن برشون داشته و کمی نگاه از بالا به پایین به بقیه دارند!,TIN
@USER @USER نه آدم تكليفش با امثال خامنه ايى و شريعتمدارى و غيره مشخصه ... اما اينا گرگن در لباس ميش ...,TIN
مجادله یزدی و لاریجانی چند نکته دارد/ ۶   آشکار شد میزان وفاداریشان به اوجب واجبات (حفظ نظام) تا چه اندازه است.    یکی در راس مجمع تشخیص نظام است و یکی حارس مجمع الفقهای قم (مظهر اسلامیت نظام). هر دو در شورای نگهبان (حافظ شرع)...  چه خوب که تا مقتدایشان هست، پرده ز رخ برداشتند.,TIN
کیرم دهن هرکس که سوال کسشر بپرسه  اولین کیر خر تون چی بود آخرین کس خر تون چی بود اسم فلان کیر خر تون چیه کسکشا کار ندارید؟ چطور این سوالا به ذهنتون می رسه کیرم تو مختون,TIN
RT @USER: ولی راجع به صبر کردن یه چی خلاصه و مفید بگم  صبر کردن میگادت,UNT
RT @USER: @USER چرا نمیخوابی کسکش؟,TIN
RT @USER: @USER نه کسکش این چه آواتاریه :)))))))))))))))))))))))))),TIN
RT @USER: @USER کسکش من کیرخرم؟,TIN
@USER @USER کسکش کونت گزاشتن اخوندا حالا بخور زرتشتی نفهم,TIN
RT @USER: @USER کسکش:))))))) تازه نوشتمش,TIN
@USER مرتیکه کیری,TIN
@USER کسکش گوساله یه متن و بدون غلط نگارشی نمیتونین بنویسین شاسگولای دوزاری. قسمت اول و دوم نوشته متناقضه بیناموس های نهضت زندانی. کیرم تو قبر مصدق و بازذگان و سنجابی و سحابی و بختیارتون کردن,TIN
به بچه هاتون یاد بدین همین پدرجد داعش و داعشی ها که این مادر قحبه میگه رو نمیشه با سلام و صلوات و واگذار کردن به امام زمان و صاحب مکان نابود کرد و اینکه قبل گائیدن آخوند باید صادراتی هاشو سلاخی کنید چون تا روزی که ج.ا هست فاند این حرومزاده برقراره @URL,TIN
@USER ظلم کردن در حق کالدرون این باند کثیف حاجی,TIN
@USER تا دیدم یه گاو ۱۰۰٪ خالص آن فالوو شدی ، گاو نباش . به فحش دادنه که میتونم از پشت گوشی خاهر مادرتو حامله کنم چهار غلو . بی ناموس .,TIN
RT @USER: @USER کیرخر بخور کسکش تو ختم من,TIN
وضعیت پیش فصل #استقلال کثافت شده! فتحی سرپرست جدید استقلال گفته «از امروز با تعامل هیات مدیره تلاش می-کنیم استقلال را به جایگاه اصلی-اش برگردانیم.» یک عمرآدمهایی بی ربط از راه می رسند و می خواهند استقلال را به جایگاه اصلی اش برسانند!-هروقت فوتبال مملکت درست شد ایران درست میشه!,TIN
پنج چیز نهایت ندارند. ۱- حماقت بشر ۲- پینترست ۳- یوتیوب ۴- جفنگیاتی که خودم نوشتم ۵- حماقت بشر,TIN
RT @USER: @USER جا این کولی بازیا ببین چرا همه بهت میرینن ، یه نظر سنجی بذار علتشو بفهمی خودتو تصحیح کن کسکش,TIN
@USER جای ویلموتس درد می کنه در کنار برانکو استقلال چطور می تونه مربی بیاره سر چک کشیدنش یک ملت اسکل کرد در مورد کالرون هم بد قولی ندادن پول,TIN
@USER وات دِ فاک !!!! نجف زاده حرومی,TIN
همنوایی و هم افزایی معنادار تیم B و تندروهای داخل و خارج در تحریم صدایی که مهار سیاست یکجانبه گرایی را از جانب هر کس و در هر نقطه از جهان، فریاد می زند! @URL,TIN
@USER در حالت عادی و با در نظر نگرفتن حالت مغز حشری، بیشتر شبیه دهن آدم فضاییاس. همونقدر که کیر ظاهرش برا خیلیا چندشه. چیش خوشگله؟ اگه توصیف شدنی هست توصیفش کن,UNT
صهیونیستها در۱۹۴۷بخشی از خاک اعراب را اشغال نظامی کردند. از آن وقت در سه جنگ متعدد اعراب را شکست داده و تحقیر کرده‌ و روز به روز زمینهای بیشتری از اعراب را اشغال کرده‌اند.چه کسی در تمام این سالها اسراییل را نه فقط عقب رانده که امروز در مرز اسراییل پایگاه نظامی زده؟سپاه پاسداران,TIN
الان وقتشه برین برای آزادی سگها در ایران دکون بزنین پولش خوبه. دوبوویتز و پومپیو هم دوست دارن. (من البته خودم حامی و علاقمند حیوانات خانگی هستم.),TIN
